,index,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)(C)c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)c(Oc2ccccc2)c1,642,13.52901099,13.52901099,0.097035122,-0.463211118,0.196592239,13.84782609,608.65,580.426,608.1947366,226,0,0.265665004,-0.453446234,0.453446234,0.265665004,0.543478261,1.130434783,1.826086957,16.52283857,9.867579485,2.368871393,-2.213635883,2.393526105,-2.287086575,6.343539975,0.087423137,3.475404907,1.132467187,2077.691918,32.16419698,25.28900818,25.28900818,22.06270185,14.74996598,14.74996598,12.17228163,12.17228163,8.059260885,8.059260885,5.546728228,5.546728228,-6.02,29220512881,28.73349969,10.85245693,5.0935203,264.7505293,9.473725908,11.49902367,11.49902367,0,23.62871892,0,24.49493734,4.899909731,0,0,57.16941401,94.90174977,0,27.94119224,28.65187464,29.31610519,0,5.316788604,0,26.18620207,4.899909731,137.0118647,0,34.12495032,19.69042424,5.687386275,22.99804733,0,23.62871892,5.414990469,0,67.76661779,109.1946072,0,11.12690298,0,102.01,23.62871892,19.17814874,0,22.10534494,45.37578808,10.46336122,0,60.66367068,48.53093655,26.0880002,9.473725908,12.43284472,0,52.11435555,2.278162741,3.808233468,0.474140645,31.92210516,0,6.38682437,0,0.105263158,46,1,8,0,2,2,5,0,5,6,1,8,6,0,0,0,7,7.9199,172.9887,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(Oc7ccccc7)cc6)cc5)cc3)C4=O)ccc21,643,13.45021139,13.45021139,0.252428179,-0.466030783,0.165659842,13.18367347,644.639,620.447,644.1583511,236,0,0.265665004,-0.457379816,0.457379816,0.265665004,0.387755102,0.795918367,1.326530612,16.48989668,9.969591991,2.368141494,-2.144479196,2.346748764,-2.287069786,6.343567188,0.087422634,3.559510419,0.915175747,2282.197219,33.48418794,25.58400782,25.58400782,23.89018312,15.31291481,15.31291481,11.3056385,11.3056385,8.148477523,8.148477523,5.713837761,5.713837761,-7,2.43E+11,29.40524781,11.97954711,5.656326531,279.4614002,14.21058886,34.497071,0,0,23.62871892,0,24.49493734,4.899909731,0,0,30.33183534,120.3215102,0,27.94119224,33.3887376,29.31610519,0,5.316788604,0,0,4.899909731,161.7802485,0,45.62397398,24.4272872,5.687386275,34.497071,0,23.62871892,0,0,41.4319547,139.5264426,0,11.12690298,0,111.24,23.62871892,19.17814874,0,16.69035448,51.12529992,10.64942156,0,84.92913896,54.59730362,5.316788604,14.21058886,17.77425397,0,51.91525117,2.273127767,2.798763806,2.037192894,40.53474373,0,0,0,0,49,1,9,0,2,2,6,0,6,7,1,9,8,0,0,0,8,8.4147,180.8047,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1cccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C(C)(C)C)c2)c1,644,13.85630246,13.85630246,0.051587225,-0.44397866,0.262630036,14.69767442,570.689,536.417,570.2518576,216,0,0.265674813,-0.288136801,0.288136801,0.265674813,0.581395349,1.186046512,1.860465116,16.18189555,9.827644778,2.390531566,-2.272851749,2.387227263,-2.317861309,6.346223509,0.08741714,3.37769682,1.345082236,1870.676476,30.84420602,25.29286704,25.29286704,20.21838382,14.47989258,14.47989258,13.47834541,13.47834541,8.266917491,8.266917491,5.859005747,5.859005747,-4.84,3387428974,28.28765226,9.870823542,4.96803365,251.2910552,0,0,0,0,23.62871892,0,24.49493734,4.899909731,0,0,90.07335975,80.96334685,0,27.94119224,19.17814874,29.31610519,0,5.316788604,0,58.79322576,4.899909731,123.3703838,0,11.12690298,10.21669833,5.687386275,0,0,23.62871892,17.25080256,0,105.2281839,78.86277189,0,11.12690298,0,83.55,11.81435946,19.17814874,0,22.6443404,39.06809522,17.54772461,16.02681271,36.39820241,12.13273414,77.19104714,0,0,0,52.99602383,2.299031627,7.453977624,-1.606309913,24.75254587,0.739242509,12.86548846,0,0.243243243,43,1,6,0,2,2,4,0,4,4,1,6,4,0,0,0,6,7.2236,167.9047,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1cccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c(C(C)(C)C)c2)c1,645,13.79041543,13.79041543,0.046519804,-0.486188124,0.246968906,14.54545455,586.688,552.416,586.2467722,222,0,0.265791886,-0.457330383,0.457330383,0.265791886,0.613636364,1.227272727,1.909090909,16.4807731,9.827650015,2.3913684,-2.272804746,2.388600936,-2.317841723,6.344470036,0.087414475,3.378921266,1.294581748,1891.044401,31.55131281,25.70111533,25.70111533,20.70154707,14.63814087,14.63814087,13.47446173,13.47446173,8.112216078,8.112216078,5.721160312,5.721160312,-5.04,5269988953,29.05065897,10.29823778,5.19028075,256.4046004,4.736862954,11.49902367,0,0,23.62871892,0,24.49493734,4.899909731,0,0,77.94062561,81.96917801,0,27.94119224,23.91501169,29.31610519,0,5.316788604,0,58.79322576,4.899909731,123.3703838,0,11.49902367,14.95356129,5.687386275,11.49902367,0,23.62871892,17.25080256,0,105.2281839,78.86277189,0,0,0,92.78,17.72153919,19.17814874,0,33.42751514,22.74986143,17.54772461,28.15954685,24.26546827,12.13273414,77.19104714,4.736862954,5.943237971,0,52.63257303,2.25511851,5.78858579,-1.080898787,23.90851394,0.730764679,12.82210487,0,0.243243243,44,1,7,0,2,2,4,0,4,5,1,7,5,0,0,0,6,7.3489,168.9847,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(C4(c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(C9(c%10ccc(Oc%11ccccc%11)cc%10)CC%10CC9C9CCCC%109)cc8)cc6)C7=O)cc5)CCC(c5ccccc5)CC4)cc3)ccc21,646,14.11461404,14.11461404,0.074856935,-0.427441783,0.106926011,23.66666667,1105.3,1044.82,1104.434967,414,0,0.265782076,-0.457384238,0.457384238,0.265782076,0.404761905,0.845238095,1.416666667,16.48900971,9.592058489,2.615207233,-2.439689494,2.679478398,-2.397004981,6.34207859,0.087412545,2.621227528,0.622248861,4008.322653,56.5211466,46.24852199,46.24852199,41.15093649,29.52032958,29.52032958,23.75988412,23.75988412,19.53014344,19.53014344,15.63731551,15.63731551,-9.54,1.25E+20,51.34888407,20.71270642,8.93853352,487.5619773,18.94745182,45.99609467,0,0,23.62871892,0,24.49493734,4.899909731,0,0,103.4826947,230.100702,10.82998094,27.94119224,38.12560055,29.31610519,0,5.316788604,23.67162418,74.53528159,4.899909731,268.4602779,0,45.99609467,29.16415015,5.687386275,45.99609467,0,23.62871892,10.82998094,23.67162418,132.9545128,218.3892145,0,0,0,120.47,23.62871892,19.17814874,0,16.39343243,68.71062384,61.35684992,58.40045368,60.66367068,54.59730362,108.4450288,18.94745182,25.26050991,0,53.70701749,2.336290664,7.709104949,6.866099905,71.6334474,10.32086301,0,0,0.216216216,84,1,10,4,2,6,9,0,9,8,1,10,14,4,0,4,15,16.9261,321.0247,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,9,0,7,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCOC(=O)CCCCCCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCCCCCC(=O)OCCCCCCN3C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C3=O)C4=O)cc2C1=O,647,13.51714368,13.51714368,0.096742601,-0.465361224,0.025603125,14.2804878,1119.366,1040.742,1118.561624,434,0,0.305277516,-0.465675005,0.465675005,0.305277516,0.329268293,0.609756098,0.975609756,16.53619095,9.969567699,2.382999412,-2.130792753,2.341479314,-2.302012885,6.241927642,-0.144391846,4.225628896,0.62854905,3053.787879,57.96066866,47.58913372,47.58913372,39.8534834,30.18351315,30.18351315,22.18319779,22.18319779,16.13990663,16.13990663,11.33809902,11.33809902,-7.62,1.26E+18,60.47504746,29.90487281,15.27500749,480.5786046,9.473725908,0,0,0,47.25743783,11.93861058,67.96188964,0,0,0,133.9223514,122.1513155,32.47591246,57.72137586,57.41909775,59.19604841,0,20.0165178,0,173.8650994,32.84803315,117.3040168,0,22.25380597,5.316788604,0,0,0,106.7438108,19.06280028,0,256.7290088,72.79640482,0,22.25380597,0,210.91,11.81435946,47.94537184,0,59.48989685,119.6053513,128.4164325,21.12055082,72.79640482,0,12.2405258,9.473725908,10.75743341,0,132.1224534,2.275069544,5.359063383,-3.14990027,20.26026573,23.06282137,3.979460143,0,0.484848485,82,1,16,0,4,4,4,0,4,12,1,16,36,0,0,0,8,12.6413,309.2877,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
CCCCCC(=O)OCCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCOC(=O)CCCCCN3C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C3=O)C4=O)cc2C1=O,648,13.45670177,13.45670177,0.170926907,-0.481523891,0.035564523,14.59722222,979.096,920.632,978.4051233,374,0,0.305277525,-0.465675004,0.465675004,0.305277525,0.375,0.694444444,1.097222222,16.53616196,9.969569468,2.382182763,-2.13329844,2.338612766,-2.302379339,6.241747707,-0.144389906,3.987183511,0.69459457,2869.129512,50.88960085,40.51806591,40.51806591,34.8534834,25.18351315,25.18351315,18.64766389,18.64766389,13.63990663,13.63990663,9.570332063,9.570332063,-7.62,9.31E+15,50.75774912,23.07649892,11.11961651,416.9291834,9.473725908,0,0,0,47.25743783,11.93861058,67.96188964,0,0,0,63.29331359,128.5721371,32.47591246,57.72137586,57.41909775,59.19604841,0,20.0165178,0,109.6568832,32.84803315,117.3040168,0,22.25380597,5.316788604,0,0,0,106.7438108,19.06280028,0,192.5207926,72.79640482,0,22.25380597,0,210.91,23.62871892,47.94537184,0,90.48310827,102.4810669,44.94575136,14.69972919,72.79640482,0,12.2405258,9.473725908,10.69521753,0,131.5396611,2.261554364,4.896239887,-3.704871416,19.82661362,10.73854846,3.413703103,0,0.392857143,72,1,16,0,4,4,4,0,4,12,1,16,26,0,0,0,8,8.7403,263.1177,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CCCCCOC(=O)CCCCCCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCCCCCC(=O)OCCCCCN3C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C3=O)C4=O)cc2C1=O,649,13.5086986,13.5086986,0.102399672,-0.470288148,0.026297319,14.3375,1091.312,1016.72,1090.530324,422,0,0.305277516,-0.465675006,0.465675006,0.305277516,0.3375,0.625,1,16.5361864,9.969567699,2.382835045,-2.131254953,2.340902014,-2.302458135,6.241891096,-0.144389384,4.070222192,0.639158161,3016.777911,56.5464551,46.17492016,46.17492016,38.8534834,29.18351315,29.18351315,21.47609101,21.47609101,15.63990663,15.63990663,10.98454563,10.98454563,-7.62,4.47E+17,58.52608542,28.50103566,14.40059335,467.8487204,9.473725908,0,0,0,47.25743783,11.93861058,67.96188964,0,0,0,121.0807082,122.1513155,32.47591246,57.72137586,57.41909775,59.19604841,0,20.0165178,0,161.0234561,32.84803315,117.3040168,0,22.25380597,5.316788604,0,0,0,106.7438108,19.06280028,0,243.8873656,72.79640482,0,22.25380597,0,210.91,11.81435946,47.94537184,0,66.09677881,119.4192909,115.5747892,14.69972919,72.79640482,0,12.2405258,9.473725908,10.69784415,0,131.9700962,2.27107809,5.283319826,-3.244396557,20.18967718,20.66158314,3.83746462,0,0.46875,80,1,16,0,4,4,4,0,4,12,1,16,34,0,0,0,8,11.8611,300.0537,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
CCCCCOC(=O)CCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCC(=O)OCCCCCN3C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C3=O)C4=O)cc2C1=O,650,13.44567455,13.44567455,0.169870708,-0.483497631,0.040284361,14.67142857,951.042,896.61,950.3738232,362,0,0.305277525,-0.465675006,0.465675006,0.305277525,0.385714286,0.714285714,1.114285714,16.53615771,9.969569351,2.382213711,-2.134515019,2.338130621,-2.302837018,6.241718045,-0.144389345,3.967787064,0.713511959,2832.312205,49.47538729,39.10385234,39.10385234,33.8534834,24.18351315,24.18351315,17.94055711,17.94055711,13.13990663,13.13990663,9.216778672,9.216778672,-7.62,3.54E+15,48.82368417,21.77251145,10.35610257,404.1992992,9.473725908,0,0,0,47.25743783,11.93861058,67.96188964,0,0,0,56.87249197,122.1513155,32.47591246,57.72137586,57.41909775,59.19604841,0,20.0165178,0,96.81523992,32.84803315,117.3040168,0,22.25380597,5.316788604,0,0,0,106.7438108,19.06280028,0,179.6791493,72.79640482,0,22.25380597,0,210.91,35.44307838,47.94537184,0,89.79565179,104.1958071,19.26246487,14.69972919,72.79640482,0,12.2405258,9.473725908,10.63219895,0,131.5610762,2.259550712,4.729065939,-3.935616113,19.67686687,8.436534995,3.30698911,0,0.37037037,70,1,16,0,4,4,4,0,4,12,1,16,24,0,0,0,8,7.9601,253.8837,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(P(C)(=O)c4ccccc4)c2)C3=O)cc1,651,13.81518212,13.81518212,0.22925542,-2.968260635,0.117565439,13.7962963,732.729,699.465,732.202538,266,0,0.265782416,-0.457357132,0.457357132,0.265782416,0.518518519,1.018518519,1.62962963,31.16404233,9.779965693,2.376006129,-2.26250464,2.407741436,-2.298860558,7.7758767,0.08741619,3.605815137,0.952395983,2563.807565,37.77708116,29.53122142,30.42564861,25.89505375,17.23166789,19.38567065,13.80118937,16.68231566,10.01833536,12.56547876,6.805595989,8.593956276,-6.57,1.67E+12,34.51229368,13.12995823,6.081957391,311.0972234,14.03877419,30.13994007,0,0,23.62871892,0,24.49493734,4.899909731,0,0,80.57751215,90.58813341,16.02407026,27.94119224,33.21692293,47.06707772,0,5.316788604,0,19.26246487,11.56473534,172.9071515,0,22.99804733,30.29950403,5.687386275,22.99804733,7.141892734,30.29354452,9.980038754,0,66.40633209,139.5264426,0,0,0,119.08,30.77061165,23.74319702,0,16.54189345,50.42141638,16.02681271,0,67.32849629,78.86277189,19.164263,9.473725908,25.93604076,0,52.14938466,3.521122813,3.179477562,0.229476836,40.93636322,0,5.90528367,-2.968260635,0.090909091,54,1,9,0,2,2,6,0,6,7,1,10,9,0,0,0,8,8.225,206.6632,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4ccccc4)c2)C3=O)cc1,652,15.01610804,15.01610804,0.216811813,-3.347442733,0.108547665,13.55932203,794.8,759.52,794.2181881,288,0,0.265782417,-0.457357132,0.457357132,0.265782417,0.457627119,0.915254237,1.474576271,31.16424244,9.779965619,2.383920023,-2.262506109,2.435855956,-2.309064293,7.849178394,0.087415608,3.691431065,0.904901132,2830.725879,40.88996533,31.91797276,32.81239995,28.50022546,18.9187447,20.62553386,14.82184464,17.58958093,10.87993822,13.93604253,7.59758349,10.28606317,-7.35,2.88E+13,37.23988483,14.5454482,6.611993583,339.7893755,14.03877419,22.99804733,7.141892734,0,23.62871892,0,24.49493734,4.899909731,0,0,110.9093475,83.9233078,21.32861016,27.94119224,33.21692293,52.37161761,0,5.316788604,0,19.26246487,4.899909731,203.2389869,0,22.99804733,35.60404393,5.687386275,22.99804733,7.141892734,23.62871892,9.980038754,0,66.40633209,169.8582779,0,0,0,119.08,30.77061165,19.17814874,4.565048285,16.54189345,55.72595628,16.02681271,0,60.66367068,109.1946072,19.164263,9.473725908,27.20118883,0,52.76218823,4.092667203,3.108229476,0.175421443,50.33802807,0,4.225275038,-3.347442733,0.06122449,59,1,9,0,2,2,7,0,7,7,1,10,10,0,0,0,9,8.9207,226.8152,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,7,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5cc(Oc6ccccc6)ccc5P(=O)(c5ccccc5)c5ccccc5)c3)C4=O)ccc21,653,15.54678321,15.54678321,0.122788092,-3.531228142,0.108628458,13.22807018,768.718,739.486,768.1661525,276,0,0.26578419,-0.457330383,0.457330383,0.26578419,0.421052632,0.929824561,1.614035088,31.164243,10.09285241,2.378887798,-2.23269837,2.469287062,-2.288639302,7.850916148,0.087415858,3.666257931,1.051688024,2766.507843,39.09707211,29.82622105,30.72064824,27.75620853,17.83297605,19.53976521,13.17023883,15.90338303,9.593741496,12.69241864,6.905102027,9.648585033,-7.55,1.36E+13,35.17011535,14.26417267,6.435548068,325.8080943,18.77563715,34.497071,7.141892734,0,23.62871892,0,24.49493734,4.899909731,0,0,84.92913896,72.79640482,22.74181393,33.24573214,37.95378588,52.37161761,0,5.316788604,0,0,4.899909731,192.1120839,0,34.497071,40.34090688,5.687386275,34.497071,7.141892734,23.62871892,4.565048285,0,41.4319547,169.8582779,0,0,0,128.31,30.77061165,19.17814874,4.565048285,50.93923957,27.41264336,4.899909731,24.26546827,54.59730362,90.99550603,5.316788604,14.21058886,34.24929877,0,52.84179774,3.884921174,0.982790266,-0.014254611,48.39223036,0,0,-3.531228142,0,57,1,10,0,2,2,7,0,7,8,1,11,10,0,0,0,9,8.3871,214.7612,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,7,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(-c4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(Oc7cc(Oc8ccccc8)ccc7P(=O)(c7ccccc7)c7ccccc7)c5)C6=O)cc4)cc3)ccc21,654,15.6497345,15.6497345,0.184354213,-3.539667925,0.088429586,12.82857143,936.913,899.617,936.2236674,338,0,0.26578419,-0.45735674,0.45735674,0.26578419,0.357142857,0.8,1.4,31.16424415,10.05567785,2.378937518,-2.232698569,2.471091933,-2.288638324,7.850941639,0.087411274,3.822031962,0.817279851,3524.193113,47.77043422,36.8532715,37.74769869,34.17202477,22.13395875,23.84074791,16.3210557,19.05419989,11.87140964,14.97008679,8.472039565,11.21552257,-9.31,1.20E+16,43.27173731,18.06268747,8.269399362,401.035828,23.5125001,45.99609467,7.141892734,0,23.62871892,0,24.49493734,4.899909731,0,0,109.1946072,108.1887761,22.74181393,33.24573214,42.69064884,52.37161761,0,5.316788604,0,0,4.899909731,240.6430204,0,57.12299765,45.07776984,5.687386275,45.99609467,7.141892734,23.62871892,4.565048285,0,41.4319547,218.3892145,0,11.12690298,0,137.54,30.77061165,19.17814874,4.565048285,28.12725258,61.72365401,16.02681271,0,78.86277189,139.5264426,5.316788604,18.94745182,40.63656523,0,53.14911162,3.945315615,3.113401595,1.587543187,64.07995289,0,0,-3.539667925,0,70,1,11,0,2,2,9,0,9,9,1,12,13,0,0,0,11,11.8464,266.7132,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,9,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
