,index,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1cc(COc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)NC6=O)cc4C3=O)cc2)ccc1Oc1ccccc1,316,13.41529563,13.41529563,0.256936098,-0.463949848,0.20593945,13.4,596.595,572.403,596.1583511,220,0,0.265665003,-0.492832286,0.492832286,0.265665003,0.6,1.266666667,2,16.51668362,9.969591991,2.367969434,-2.149720202,2.347940168,-2.287208476,6.343503636,0.087423491,3.500979325,1.043902145,2020.138288,31.07841054,23.90436326,23.90436326,21.88938179,14.05044279,14.05044279,10.43259199,10.43259199,7.655254155,7.655254155,5.362052775,5.362052775,-6.22,26305759278,27.60346067,11.12454544,5.058742345,257.1341903,14.21058886,18.10590563,11.49902367,0,23.62871892,0,24.49493734,4.899909731,0,0,36.39820241,89.4867593,0,35.05098978,33.3887376,29.31610519,0,5.316788604,0,6.606881965,12.00970727,137.0118647,0,34.12495032,24.4272872,5.687386275,22.99804733,0,30.73851646,6.606881965,0,46.99540619,109.1946072,0,11.12690298,0,111.24,23.62871892,19.17814874,0,23.29723644,45.37578808,10.46336122,0,67.77346823,48.53093655,5.316788604,14.21058886,17.39070053,0,51.80932653,2.271517525,3.691658138,0.623374991,31.54450705,0,0.259554287,1.576027624,0.055555556,45,1,9,0,2,2,5,0,5,7,1,9,8,0,0,0,7,6.4177,165.0987,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,317,14.87022697,14.87022697,0.019521472,-6.066239286,0.135171553,14.35294118,702.563,682.403,702.1225557,256,0,0.410722206,-0.457379816,0.457379816,0.410722206,0.470588235,0.901960784,1.431372549,19.42485277,9.714010498,2.725403181,-2.381856002,2.566334408,-2.545221471,6.341514022,-0.288234719,3.510001742,1.175207999,2220.035532,36.29395349,25.63414529,25.63414529,24.18471032,14.96719273,14.96719273,11.47769004,11.47769004,8.472155024,8.472155024,6.091452487,6.091452487,-6.44,2.0922E+11,33.07552861,11.86141976,5.444021028,283.3787996,9.473725908,22.99804733,0,5.414990469,23.62871892,12.35259703,24.49493734,4.899909731,26.34249029,0,30.33183534,96.05604194,0,27.94119224,54.99436493,29.31610519,0,5.316788604,0,17.7675875,4.899909731,148.6416833,0,22.99804733,19.69042424,32.02987656,22.99804733,0,35.98131595,5.414990469,0,52.55885769,115.2609743,0,0,0,102.01,74.77701537,45.52063902,0,5.687386275,58.22979241,6.066367068,24.26546827,36.39820241,23.51588981,0,9.473725908,100.7824959,0,51.56379748,1.827449085,-9.773061728,-2.363590555,24.34538843,-12.13247857,0,0,0.081081081,51,1,8,0,2,2,5,0,5,6,1,14,7,0,0,0,7,8.3661,168.1847,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)ccc21,318,13.29958839,13.29958839,0.189554421,-0.501314604,0.216322659,13.44186047,568.541,548.381,568.127051,208,0,0.265782076,-0.457379816,0.457379816,0.265782076,0.418604651,0.860465116,1.488372093,16.48817074,10.0928525,2.368620015,-2.144086232,2.34467239,-2.287043405,6.341715101,0.08742135,3.446089933,1.036577607,1935.022185,29.50106027,22.27460674,22.27460674,20.92385663,13.2415476,13.2415476,9.728288228,9.728288228,6.934341476,6.934341476,4.864182835,4.864182835,-6.22,10060047605,25.72828494,10.31377385,4.846893978,244.404306,14.21058886,34.497071,0,0,23.62871892,0,24.49493734,4.899909731,0,0,18.19910121,97.0618731,0,27.94119224,33.3887376,29.31610519,0,5.316788604,0,0,4.899909731,137.5147803,0,34.497071,24.4272872,5.687386275,34.497071,0,23.62871892,0,0,41.4319547,115.2609743,0,0,0,111.24,23.62871892,19.17814874,0,22.25380597,34.43494544,10.64942156,24.26546827,60.66367068,30.33183534,5.316788604,14.21058886,17.5786145,0,51.32323389,2.229553677,1.304768099,1.223076435,32.3407534,0,0,0,0,43,1,9,0,2,2,5,0,5,7,1,9,7,0,0,0,7,6.7477,155.3687,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccccc4)cc3)cc1)C2=O,319,13.35051432,13.35051432,0.090804421,-0.576129418,0.180199988,13.40909091,580.552,560.392,580.127051,212,0,0.265667007,-0.457379816,0.457379816,0.265667007,0.5,0.977272727,1.590909091,16.48618219,9.964015165,2.371709552,-2.144072826,2.324976802,-2.287258579,6.346106361,0.087404018,3.478283344,1.05824025,2017.606805,30.37130376,22.77460674,22.77460674,21.35137698,13.53742346,13.53742346,10.06129605,10.06129605,7.280086951,7.280086951,5.092047244,5.092047244,-6.35,15762111109,26.5426599,10.4855868,4.67838613,249.817225,9.473725908,22.99804733,5.783244946,0,23.62871892,0,29.28947452,4.899909731,0,0,30.33183534,84.92913896,11.12690298,27.94119224,33.44641183,35.09935014,0,5.316788604,0,0,4.899909731,148.6416833,0,22.99804733,19.69042424,5.687386275,22.99804733,0,29.41196386,0,0,57.35339487,115.2609743,0,0,0,119.08,29.41196386,23.97268592,0,33.38070895,22.93592177,10.64942156,36.39820241,48.53093655,30.33183534,5.316788604,9.473725908,11.71592236,0,64.6637827,2.188642868,1.255696291,-0.178172162,31.52079461,0,0,0,0,44,1,9,0,2,2,5,0,5,7,1,9,7,0,0,0,7,6.1864,158.7272,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccccc6)cc5)cc3)C4=O)ccc21,320,13.36547542,13.36547542,0.260800301,-0.461152174,0.237593695,13.57142857,552.542,532.382,552.1321364,202,0,0.265665004,-0.457379816,0.457379816,0.265665004,0.452380952,0.928571429,1.547619048,16.48615359,9.969591991,2.367780362,-2.144170575,2.342143837,-2.287069767,6.343492629,0.087424079,3.445312519,1.070925337,1915.121888,28.79395349,21.86635845,21.86635845,20.44069338,13.08329931,13.08329931,9.732171904,9.732171904,7.089042889,7.089042889,5.002028269,5.002028269,-6.02,6467297889,24.98134981,9.866839931,4.368555592,239.2907608,9.473725908,22.99804733,0,0,23.62871892,0,24.49493734,4.899909731,0,0,30.33183534,96.05604194,0,27.94119224,28.65187464,29.31610519,0,5.316788604,0,0,4.899909731,137.5147803,0,34.12495032,19.69042424,5.687386275,22.99804733,0,23.62871892,0,0,41.4319547,115.2609743,0,11.12690298,0,102.01,23.62871892,19.17814874,0,16.69035448,39.62627625,10.64942156,0,84.92913896,30.33183534,5.316788604,9.473725908,11.74185967,0,51.65928958,2.269674539,2.850560156,0.775247237,33.20336881,0,0,0,0,42,1,8,0,2,2,5,0,5,6,1,8,6,0,0,0,7,6.6224,154.2887,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5cc(-c6ccc(SC(F)(F)F)cc6)cc(-c6ccccc6)n5)cc4)c(=O)c3cc12,321,13.26649684,13.26649684,0.036295814,-4.388199127,0.222276327,11.88888889,621.596,603.452,621.0970117,220,0,0.445922336,-0.288136439,0.445922336,0.288136439,0.577777778,1.088888889,1.622222222,32.16699788,9.997274293,2.287107566,-2.115569704,2.378604634,-2.227559136,7.997483191,-0.032768274,3.454471807,1.304891272,2385.270082,31.4570902,22.88451664,23.70101322,21.55266515,13.52254466,14.33904124,10.28372008,11.4221588,7.478399178,8.21772199,5.366943865,5.906370634,-5.55,17517349953,28.23396817,10.56320047,5.165136873,254.5017961,0,0,0,0,22.23706758,5.508330501,24.16212726,9.551078169,13.17124514,0,54.59730362,71.41972448,16.02238646,38.62013912,13.17124514,33.30678181,0,14.53505669,0,10.40381398,0,144.5434565,0,39.32904823,22.23706758,13.17124514,0,11.76188495,20.04338719,0,0,0,127.2018724,0,60.87394509,0,101.89,27.74539808,32.34939388,0,43.88965156,22.51475897,15.69400263,24.26546827,36.39820241,42.46456948,4.983978521,4.983978521,39.54236048,-0.178675804,57.78344322,0.167074348,-2.424566399,0,28.36036416,0,0,0,0.029411765,45,1,7,0,0,0,4,3,7,7,1,11,5,0,0,0,7,6.4361,168.5987,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccc(SC(F)(F)F)cc6)cc(-c6ccccc6)n5)cc3)C4=O)ccc21,322,13.65211785,13.65211785,0.082169385,-4.388318801,0.137886585,13.74509804,697.694,675.518,697.1283118,248,0,0.445922336,-0.288136801,0.445922336,0.288136801,0.509803922,1.039215686,1.68627451,32.1669983,9.969584288,2.36989283,-2.149494363,2.387197374,-2.28729184,7.997492761,-0.032791382,3.565523607,1.097236229,2430.18589,35.44021786,26.19391772,27.0104143,24.51899164,15.59391186,16.41040845,11.86107035,12.99950907,8.693178367,9.432501179,6.234587102,6.774013871,-6.33,4.20824E+11,31.90842833,12.21811937,5.973290057,292.3250709,0,0,0,0,23.62871892,5.508330501,24.49493734,9.883888252,13.17124514,0,66.73003775,94.6793616,16.02238646,39.32904823,32.34939388,41.07799014,0,10.30076712,0,10.40381398,4.899909731,149.6475144,0,44.76856494,10.21669833,18.85863142,0,11.76188495,34.12102794,0,0,41.4319547,132.2891919,0,44.76856494,0,96.44,29.13704942,32.34939388,0,38.91117439,39.32904823,16.02681271,12.13273414,72.79640482,42.46456948,5.316788604,4.983978521,38.75080133,-0.171515044,57.36712592,2.262610653,2.418768987,-1.936231018,35.89177251,0,0,0,0.025,51,1,7,0,2,2,5,1,6,6,1,11,6,0,0,0,8,9.0457,187.2717,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccc(SC(F)(F)F)cc6)cc(-c6ccccc6)n5)cc3)C4=O)ccc21,323,13.58623082,13.58623082,0.078306283,-4.39178217,0.129960008,13.63461538,713.693,691.517,713.1232265,254,0,0.445922336,-0.457330383,0.457330383,0.445922336,0.557692308,1.115384615,1.769230769,32.16699839,9.996728409,2.370655862,-2.149422073,2.38786454,-2.287265689,7.997492928,-0.032791959,3.565564046,1.0650088,2451.443337,36.14732464,26.60216601,27.41866259,25.00215489,15.75216015,16.56865674,11.85718667,12.99562539,8.538476954,9.277799766,6.096741667,6.636168436,-6.53,6.5446E+11,32.66157209,12.66050349,6.198416739,297.4386161,4.736862954,11.49902367,0,0,23.62871892,5.508330501,24.49493734,9.883888252,13.17124514,0,54.59730362,95.68519275,16.02238646,39.32904823,37.08625683,41.07799014,0,10.30076712,0,10.40381398,4.899909731,149.6475144,0,45.14068562,14.95356129,18.85863142,11.49902367,11.76188495,34.12102794,0,0,41.4319547,132.2891919,0,33.64166196,0,105.67,29.13704942,32.34939388,0,50.41019806,28.20214525,16.02681271,42.46456948,42.46456948,42.46456948,5.316788604,9.720841475,44.6382664,-0.174896022,57.00010166,2.222477359,0.911518709,-1.534431996,35.02029722,0,0,0,0.025,52,1,8,0,2,2,5,1,6,7,1,12,7,0,0,0,8,9.171,188.3517,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
O=C(c1ccc2c(c1)C(=O)NC2=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(SC(F)(F)F)cc4)cc(-c4ccccc4)n3)cc1)C2=O,324,13.63715675,13.63715675,0.042157702,-4.401078685,0.099648404,13.60377358,725.704,703.528,725.1232265,258,0,0.445922336,-0.288615115,0.445922336,0.288615115,0.566037736,1.113207547,1.754716981,32.16699846,9.964009769,2.373855704,-2.149418165,2.384643355,-2.2874802,7.997494989,-0.032796392,3.593505428,1.078681559,2536.756319,37.01756813,27.10216601,27.91866259,25.42967525,16.04803601,16.86453259,12.1901945,13.32863321,8.884222429,9.623545241,6.324606076,6.864032845,-6.66,1.02388E+12,33.48212692,12.83411425,6.292181056,302.8515351,0,0,5.783244946,0,23.62871892,5.508330501,29.28947452,9.883888252,13.17124514,0,66.73003775,83.55245862,27.14928944,39.32904823,37.14393106,46.86123509,0,10.30076712,0,10.40381398,4.899909731,160.7744174,0,33.64166196,10.21669833,18.85863142,0,11.76188495,39.90427289,0,0,57.35339487,132.2891919,0,33.64166196,0,113.51,34.92029437,37.14393106,0,50.03807738,28.20214525,16.02681271,48.53093655,36.39820241,42.46456948,5.316788604,4.983978521,38.77546863,-0.183549682,70.47027327,2.18156655,0.667750479,-2.82998841,34.16847916,0,0,0,0.024390244,53,1,8,0,2,2,5,1,6,7,1,12,7,0,0,0,8,8.6097,191.7102,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccc(SC(F)(F)F)cc6)cc(-c6ccccc6)n5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,325,15.03294048,15.03294048,0.016599392,-6.115733791,0.097652006,14.38333333,847.715,825.539,847.1187312,302,0,0.445922336,-0.288136969,0.445922336,0.288136969,0.483333333,0.983333333,1.55,32.16699915,9.714010357,2.725707263,-2.381857641,2.567477819,-2.545221789,7.997498478,-0.288240557,3.620495237,1.15143188,2737.82565,42.94021786,29.96170455,30.77820113,28.26300858,17.47780528,18.29430186,13.60658849,14.7450272,10.0762905,10.81561331,7.324011319,7.863438088,-6.75,1.35689E+13,40.04774797,14.21703119,6.77073353,336.4131096,0,0,0,5.414990469,23.62871892,17.86092754,24.49493734,9.883888252,39.51373543,0,66.73003775,94.6793616,16.02238646,39.32904823,58.69188417,41.07799014,0,10.30076712,0,28.17140148,4.899909731,160.7744174,0,33.64166196,10.21669833,45.2011217,0,11.76188495,46.47362497,5.414990469,0,52.55885769,132.2891919,0,33.64166196,0,96.44,80.28534587,32.34939388,26.34249029,22.3447547,74.9397741,0,48.53093655,42.46456948,5.316788604,0,4.983978521,129.0612705,-0.257219814,57.02903341,1.820372767,-11.38695616,-4.423792067,26.72209228,-12.23146758,0,0,0.093023256,60,1,7,0,2,2,5,1,6,6,1,17,7,0,0,0,8,10.7894,201.1677,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,9,0,4,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc6c(c5)Sc5ccc(Oc7ccccc7)cc5S6)c3)C4=O)ccc21,326,13.65929524,13.65929524,0.252861195,-0.463246655,0.172443375,14.12,690.758,668.582,690.0919284,240,0,0.265667117,-0.45734049,0.45734049,0.265667117,0.44,1,1.7,32.17181001,9.969591728,2.371026538,-2.199252807,2.50509395,-2.287617276,8.047301705,0.087420598,3.563585897,0.926741712,2463.339894,33.93178169,25.83755557,27.47054873,24.37334637,15.55449643,17.18748959,11.68542859,13.8529825,8.516392933,11.04198472,6.117984658,8.370459041,-6.1,4.74602E+11,29.99469077,11.79754872,5.217876155,293.5882439,9.473725908,22.99804733,0,0,23.62871892,0,24.49493734,4.899909731,0,0,59.92197231,96.05604194,25.64830097,27.94119224,28.65187464,52.83987509,0,5.316788604,0,19.5819339,4.899909731,149.6475144,0,34.12495032,19.69042424,5.687386275,22.99804733,23.5237699,23.62871892,0,0,41.4319547,146.9756423,0,11.12690298,0,102.01,23.62871892,19.17814874,0,16.69035448,33.87676442,35.9808673,0,84.18744058,54.59730362,17.44952274,9.473725908,12.2762737,3.327570206,56.84602714,2.284616784,2.793308514,0.857461453,38.44807553,0,0,0,0,50,1,8,0,3,3,6,0,6,8,1,10,6,0,0,0,9,9.2382,188.9767,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3cccc4c3C(=O)N(c3cccc(Oc5ccc6c(c5)Sc5ccc(Oc7ccccc7)cc5S6)c3)C4=O)ccc21,327,13.91314786,13.91314786,0.231051478,-0.495754735,0.172443375,14.12,690.758,668.582,690.0919284,240,0,0.266278272,-0.45734049,0.45734049,0.266278272,0.46,1.08,1.82,32.17181001,9.940100519,2.389838552,-2.199469256,2.505578931,-2.289131852,8.047301944,0.087428313,3.568604592,0.950821632,2463.339894,33.93178169,25.83755557,27.47054873,24.39018312,15.56047949,17.19347266,11.65319931,13.82075322,8.522410877,11.04800266,6.21156515,8.464039533,-6.1,4.79557E+11,29.99469077,11.79754872,5.128987217,293.5882439,9.473725908,22.99804733,0,0,23.62871892,0,24.49493734,4.899909731,0,0,65.98833938,89.98967487,25.64830097,27.94119224,28.65187464,52.83987509,0,5.316788604,0,19.5819339,4.899909731,149.6475144,0,34.12495032,19.69042424,5.687386275,22.99804733,23.5237699,23.62871892,0,0,41.4319547,146.9756423,0,11.12690298,0,102.01,23.62871892,19.17814874,0,22.25380597,28.31331292,35.9808673,0,84.18744058,60.66367068,11.38315567,9.473725908,12.2945668,3.321363932,57.45182404,2.282267497,2.406468807,0.728122823,38.34871944,0,0,0,0,50,1,8,0,3,3,6,0,6,8,1,10,6,0,0,0,9,9.2382,188.9767,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc6c(c5)Sc5ccc(Oc7ccccc7)cc5S6)c3)C4=O)ccc21,328,13.59340821,13.59340821,0.181615316,-0.504884618,0.162142948,14,706.757,684.581,706.086843,246,0,0.26578419,-0.45734049,0.45734049,0.26578419,0.411764706,0.921568627,1.607843137,32.17181018,10.09285242,2.371837603,-2.199244148,2.505215313,-2.28759152,8.047302047,0.087417881,3.563615217,0.902526279,2484.036983,34.63888848,26.24580386,27.87879702,24.85650962,15.71274472,17.34573788,11.68154491,13.84909882,8.36169152,10.88728331,5.980139223,8.232613606,-6.3,7.38087E+11,30.73612874,12.23460965,5.676580866,298.7017891,14.21058886,34.497071,0,0,23.62871892,0,24.49493734,4.899909731,0,0,47.78923817,97.0618731,25.64830097,27.94119224,33.3887376,52.83987509,0,5.316788604,0,19.5819339,4.899909731,149.6475144,0,34.497071,24.4272872,5.687386275,34.497071,23.5237699,23.62871892,0,0,41.4319547,146.9756423,0,0,0,111.24,23.62871892,19.17814874,0,22.25380597,28.68543361,35.9808673,24.26546827,59.92197231,60.66367068,11.38315567,14.21058886,18.1694832,3.31747748,56.46951336,2.243017302,1.256160733,1.297085284,37.58059598,0,0,0,0,51,1,9,0,3,3,6,0,6,9,1,11,7,0,0,0,9,9.3635,190.0567,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(Oc5ccc6c(c5)Sc5ccc(Oc7ccccc7)cc5S6)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,329,15.02895619,15.02895619,0.048331896,-6.081240411,0.1250554,14.71186441,840.779,818.603,840.0823477,294,0,0.410722206,-0.45734049,0.45734049,0.410722206,0.457627119,0.966101695,1.576271186,32.17181167,9.71401047,2.725674957,-2.381858474,2.570387714,-2.545222002,8.047312341,-0.288236509,3.618759034,0.985271212,2779.007705,41.43178169,29.60534241,31.23833557,28.11736331,17.43838985,19.07138301,13.43094673,15.59850064,9.899505068,12.42509685,7.207408876,9.459883258,-6.52,1.53039E+13,38.0230839,13.80531084,6.296624833,337.6762827,9.473725908,22.99804733,0,5.414990469,23.62871892,12.35259703,24.49493734,4.899909731,26.34249029,0,59.92197231,96.05604194,25.64830097,27.94119224,54.99436493,52.83987509,0,5.316788604,0,37.34952141,4.899909731,160.7744174,0,22.99804733,19.69042424,32.02987656,22.99804733,23.5237699,35.98131595,5.414990469,0,52.55885769,146.9756423,0,0,0,102.01,74.77701537,19.17814874,26.34249029,11.43689811,52.48028057,25.64830097,29.96098615,23.89461909,65.98045929,0,9.473725908,102.2652971,3.076140617,56.2016551,1.84091271,-9.84654503,-2.29639199,29.50474565,-12.16248082,0,0,0.069767442,59,1,8,0,3,3,6,0,6,8,1,16,7,0,0,0,9,10.9819,202.8727,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,6,0,4,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
